DATE	TIME	Open	High	Low	Close	TICKVOL	VOL	SPREAD
2019.07.04	11:40:00	104355	104470	104315	104430	20617	86091	5
2019.07.04	11:45:00	104435	104525	104410	104480	15733	66232	5
2019.07.04	11:50:00	104480	104540	104450	104505	10523	48695	5
2019.07.04	11:55:00	104500	104630	104465	104560	19603	88748	5
2019.07.04	12:00:00	104560	104625	104520	104520	11173	48447	5
2019.07.04	12:05:00	104520	104545	104380	104390	16867	68322	5
2019.07.04	12:10:00	104390	104435	104320	104410	17841	74901	5
2019.07.04	12:15:00	104410	104415	104325	104375	8678	36779	5
2019.07.04	12:20:00	104380	104505	104320	104470	16928	71686	5
2019.07.04	12:25:00	104475	104490	104365	104415	10104	41543	5
2019.07.04	12:30:00	104415	104425	104355	104405	4432	19391	5
2019.07.04	12:35:00	104400	104445	104365	104415	5046	22419	5
2019.07.04	12:40:00	104415	104485	104410	104475	6988	32114	5
2019.07.04	12:45:00	104470	104530	104445	104505	9075	39134	5
2019.07.04	12:50:00	104510	104525	104475	104500	4105	17329	5
2019.07.04	12:55:00	104500	104545	104465	104485	7028	31904	5
2019.07.04	13:00:00	104485	104490	104390	104400	9067	37659	5
2019.07.04	13:05:00	104405	104445	104375	104410	6356	27601	5
2019.07.04	13:10:00	104410	104415	104305	104340	9731	41220	5
2019.07.04	13:15:00	104345	104435	104325	104400	8354	34526	5
2019.07.04	13:20:00	104400	104480	104400	104435	7574	29834	5
2019.07.04	13:25:00	104430	104475	104365	104380	7539	31687	5
2019.07.04	13:30:00	104385	104440	104375	104425	4378	19800	5
2019.07.04	13:35:00	104425	104430	104325	104335	6489	24092	5
2019.07.04	13:40:00	104330	104375	104330	104360	3955	15731	5
2019.07.04	13:45:00	104360	104370	104240	104280	10645	41982	5
2019.07.04	13:50:00	104275	104335	104265	104315	5474	23096	5
2019.07.04	13:55:00	104320	104530	104250	104445	17887	78321	5
2019.07.04	14:00:00	104440	104605	104430	104465	17488	85309	5
2019.07.04	14:05:00	104470	104680	104400	104620	19958	89060	5
2019.07.04	14:10:00	104615	104690	104490	104525	15930	65875	5
2019.07.04	14:15:00	104520	104600	104435	104520	13169	55540	5
2019.07.04	14:20:00	104525	104730	104495	104670	21625	99841	5
2019.07.04	14:25:00	104665	104690	104535	104600	10705	42010	5
2019.07.04	14:30:00	104600	104720	104565	104640	9881	39550	5
2019.07.04	14:35:00	104640	104645	104440	104505	15963	67773	5
2019.07.04	14:40:00	104505	104555	104350	104425	14987	64846	5
2019.07.04	14:45:00	104430	104520	104400	104470	8511	42458	5
2019.07.04	14:50:00	104475	104530	104375	104395	11094	53048	5
2019.07.04	14:55:00	104395	104440	104310	104375	9963	44458	5
2019.07.04	15:00:00	104370	104420	104330	104385	4957	22040	5
2019.07.04	15:05:00	104380	104525	104350	104495	10331	45140	5
2019.07.04	15:10:00	104495	104545	104410	104450	7616	33194	5
2019.07.04	15:15:00	104445	104545	104430	104470	5592	25806	5
2019.07.04	15:20:00	104470	104505	104390	104435	6458	27845	5
2019.07.04	15:25:00	104440	104495	104420	104465	4856	21696	5
2019.07.04	15:30:00	104470	104475	104400	104425	3776	15987	5
2019.07.04	15:35:00	104430	104515	104410	104495	4846	21738	5
2019.07.04	15:40:00	104490	104620	104490	104540	11201	52245	5
2019.07.04	15:45:00	104540	104570	104500	104535	4635	19808	5
2019.07.04	15:50:00	104525	104570	104435	104470	6217	26812	5
2019.07.04	15:55:00	104470	104540	104410	104450	6269	31331	5
2019.07.04	16:00:00	104450	104480	104435	104450	2729	12697	5
2019.07.04	16:05:00	104450	104515	104445	104495	3937	19328	5
2019.07.04	16:10:00	104495	104530	104475	104490	3354	13030	5
2019.07.04	16:15:00	104495	104500	104460	104475	2666	10536	5
2019.07.04	16:20:00	104480	104515	104470	104480	2344	8958	5
2019.07.04	16:25:00	104480	104490	104410	104430	4488	20763	5
2019.07.04	16:30:00	104425	104455	104340	104355	7989	41626	5
2019.07.04	16:35:00	104360	104380	104305	104335	6267	30474	5
2019.07.04	16:40:00	104330	104335	104235	104285	9108	46266	5
2019.07.04	16:45:00	104280	104305	104225	104290	7485	37817	5
2019.07.04	16:50:00	104290	104380	104240	104290	9295	45493	5
2019.07.04	16:55:00	104290	104310	104250	104280	4286	22190	5
2019.07.04	17:00:00	104275	104320	104235	104305	6221	28504	5
2019.07.04	17:05:00	104310	104335	104295	104325	3317	15830	5
2019.07.04	17:10:00	104325	104350	104265	104325	5384	25809	5
2019.07.04	17:15:00	104325	104330	104250	104300	4298	20192	5
2019.07.04	17:20:00	104295	104305	104270	104280	1816	10752	5
2019.07.04	17:25:00	104285	104290	104200	104225	5514	28112	5
2019.07.04	17:30:00	104225	104255	104220	104240	2205	10943	5
2019.07.04	17:35:00	104245	104265	104210	104230	2281	12334	5
2019.07.04	17:40:00	104235	104285	104105	104210	9265	39319	5
2019.07.04	17:45:00	104220	104220	104150	104175	2910	13172	5
2019.07.04	17:50:00	104175	104200	104100	104100	4175	21428	5
2019.07.05	09:00:00	104355	104700	103820	104010	22536	84516	5
2019.07.05	09:05:00	104015	104090	103935	104035	12739	42427	5
2019.07.05	09:10:00	104030	104055	103860	103900	13886	47451	5
2019.07.05	09:15:00	103900	103940	103700	103750	22556	72604	5
2019.07.05	09:20:00	103750	103860	103740	103850	10967	38181	5
2019.07.05	09:25:00	103850	104085	103750	104015	20820	70583	5
2019.07.05	09:30:00	104050	104240	103900	103995	30224	99089	5
2019.07.05	09:35:00	103995	104000	103670	103830	31651	103151	5
2019.07.05	09:40:00	103835	103880	103580	103585	28295	98024	5
2019.07.05	09:45:00	103590	103810	103575	103795	20408	67353	5
2019.07.05	09:50:00	103800	103820	103685	103745	12796	43622	5
2019.07.05	09:55:00	103745	103850	103725	103795	13855	45707	5
2019.07.05	10:00:00	103800	103900	103710	103755	24284	80971	5
2019.07.05	10:05:00	103750	103870	103675	103695	20403	71817	5
2019.07.05	10:10:00	103690	103780	103555	103730	28208	96918	5
2019.07.05	10:15:00	103725	103795	103705	103750	10968	39609	5
2019.07.05	10:20:00	103750	103820	103690	103740	14434	54004	5
2019.07.05	10:25:00	103735	103750	103530	103555	20623	75863	5
2019.07.05	10:30:00	103550	103645	103415	103420	39567	138569	5
2019.07.05	10:35:00	103420	103470	103310	103320	26544	91704	5
2019.07.05	10:40:00	103325	103390	103290	103385	19796	75073	5
2019.07.05	10:45:00	103380	103550	103330	103515	26243	93732	5
2019.07.05	10:50:00	103515	103615	103470	103545	21513	81313	5
2019.07.05	10:55:00	103545	103590	103435	103455	20026	73529	5
2019.07.05	11:00:00	103460	103765	103410	103760	35356	126189	5
2019.07.05	11:05:00	103755	103930	103745	103850	32275	127773	5
2019.07.05	11:10:00	103855	103955	103770	103860	25536	100816	5
2019.07.05	11:15:00	103860	103980	103785	103875	26028	101462	5
2019.07.05	11:20:00	103870	103875	103645	103735	24779	91485	5
2019.07.05	11:25:00	103740	103770	103535	103545	21944	80407	5
2019.07.05	11:30:00	103545	103745	103485	103680	23103	85397	5
2019.07.05	11:35:00	103680	103755	103630	103690	14645	57308	5
2019.07.05	11:40:00	103685	103715	103585	103600	13886	55602	5
2019.07.05	11:45:00	103600	103910	103590	103910	22689	87449	5
2019.07.05	11:50:00	103910	104145	103880	104120	26059	111658	5
2019.07.05	11:55:00	104120	104175	104000	104140	23079	96269	5
2019.07.05	12:00:00	104140	104225	104070	104205	16659	67399	5
2019.07.05	12:05:00	104210	104295	104185	104285	14695	62367	5
2019.07.05	12:10:00	104285	104380	104245	104370	14981	67258	5
2019.07.05	12:15:00	104375	104540	104365	104530	21471	100885	5
2019.07.05	12:20:00	104530	104665	104480	104565	20837	102313	5
2019.07.05	12:25:00	104565	104580	104450	104505	13031	55558	5
2019.07.05	12:30:00	104510	104575	104455	104530	10124	44529	5
2019.07.05	12:35:00	104525	104565	104500	104515	5593	28230	5
2019.07.05	12:40:00	104515	104520	104415	104420	10036	45850	5
2019.07.05	12:45:00	104420	104440	104365	104395	10457	47193	5
2019.07.05	12:50:00	104400	104525	104390	104450	10925	47073	5
2019.07.05	12:55:00	104450	104480	104390	104440	7405	32990	5
2019.07.05	13:00:00	104445	104520	104435	104470	8213	37654	5
2019.07.05	13:05:00	104470	104490	104415	104445	5352	24338	5
2019.07.05	13:10:00	104445	104505	104440	104475	6059	28644	5
2019.07.05	13:15:00	104480	104530	104450	104450	7115	30681	5
2019.07.05	13:20:00	104455	104465	104390	104400	8090	37606	5
2019.07.05	13:25:00	104400	104515	104395	104495	8609	39311	5
2019.07.05	13:30:00	104500	104555	104490	104490	10821	46661	5
2019.07.05	13:35:00	104495	104590	104460	104550	11433	52514	5
2019.07.05	13:40:00	104555	104675	104545	104660	14896	63632	5
2019.07.05	13:45:00	104660	104870	104650	104820	25371	116931	5
2019.07.05	13:50:00	104815	104870	104760	104820	11061	48942	5
2019.07.05	13:55:00	104820	104820	104740	104765	7108	30105	5
2019.07.05	14:00:00	104765	104800	104730	104745	7172	32962	5
2019.07.05	14:05:00	104745	104790	104695	104695	7490	31857	5
2019.07.05	14:10:00	104700	104730	104685	104710	6228	28167	5
2019.07.05	14:15:00	104715	104770	104690	104755	7026	31743	5
2019.07.05	14:20:00	104755	104770	104705	104720	5172	23226	5
2019.07.05	14:25:00	104720	104820	104710	104810	9787	42533	5
2019.07.05	14:30:00	104810	104815	104745	104770	7063	30943	5
2019.07.05	14:35:00	104775	104790	104715	104735	6019	26715	5
2019.07.05	14:40:00	104730	104805	104720	104775	6344	29062	5
2019.07.05	14:45:00	104775	104790	104710	104725	7474	30258	5
2019.07.05	14:50:00	104730	104755	104630	104635	11584	48645	5
2019.07.05	14:55:00	104635	104705	104620	104680	10162	43779	5
2019.07.05	15:00:00	104675	104695	104635	104655	6083	27943	5
2019.07.05	15:05:00	104660	104665	104580	104640	11456	47523	5
2019.07.05	15:10:00	104640	104655	104540	104565	9353	41468	5
2019.07.05	15:15:00	104565	104645	104560	104605	9164	39074	5
2019.07.05	15:20:00	104600	104625	104565	104600	6628	30766	5
2019.07.05	15:25:00	104605	104630	104570	104615	5628	27082	5
2019.07.05	15:30:00	104615	104715	104605	104715	12298	51560	5
2019.07.05	15:35:00	104715	104765	104690	104725	11044	44139	5
2019.07.05	15:40:00	104725	104740	104675	104685	7259	32707	5
2019.07.05	15:45:00	104680	104710	104640	104680	7651	32622	5
2019.07.05	15:50:00	104680	104690	104585	104590	8863	40202	5
2019.07.05	15:55:00	104595	104630	104575	104600	6191	30408	5
2019.07.05	16:00:00	104605	104695	104590	104625	9307	40024	5
2019.07.05	16:05:00	104625	104665	104610	104645	4011	20535	5
2019.07.05	16:10:00	104640	104695	104620	104640	7432	34709	5
2019.07.05	16:15:00	104640	104660	104600	104605	4372	20694	5
2019.07.05	16:20:00	104600	104720	104590	104685	9645	45369	5
2019.07.05	16:25:00	104680	104710	104640	104650	5265	25281	5
2019.07.05	16:30:00	104650	104660	104610	104620	5101	22974	5
2019.07.05	16:35:00	104625	104675	104615	104625	4445	19783	5
2019.07.05	16:40:00	104630	104640	104560	104595	8299	40808	5
2019.07.05	16:45:00	104600	104635	104560	104620	6802	32117	5
2019.07.05	16:50:00	104615	104665	104590	104650	5633	24498	5
2019.07.05	16:55:00	104650	104670	104585	104660	8213	41225	5
2019.07.05	17:00:00	104655	104685	104625	104685	3888	18834	5
2019.07.05	17:05:00	104685	104690	104635	104660	3059	14546	5
2019.07.05	17:10:00	104665	104710	104595	104630	7450	33378	5
2019.07.05	17:15:00	104635	104640	104615	104620	1817	8580	5
2019.07.05	17:20:00	104625	104630	104590	104600	2627	12393	5
2019.07.05	17:25:00	104600	104630	104595	104625	2782	9995	5
2019.07.05	17:30:00	104625	104650	104615	104630	2960	11185	5
2019.07.05	17:35:00	104625	104685	104605	104670	3849	17917	5
2019.07.05	17:40:00	104670	104690	104640	104645	4626	16566	5
2019.07.05	17:45:00	104650	104670	104640	104660	2172	9699	5
2019.07.05	17:50:00	104665	104900	104655	104900	4098	21780	5
2019.07.08	09:00:00	104500	104690	104375	104635	16187	58663	5
2019.07.08	09:05:00	104640	105025	104635	104965	22920	97898	5
2019.07.08	09:10:00	104965	105055	104920	104955	15765	56734	5
2019.07.08	09:15:00	104950	105040	104920	104975	13381	49170	5
2019.07.08	09:20:00	104980	105040	104970	105020	7792	31104	5
2019.07.08	09:25:00	105020	105120	104980	105040	17897	60050	5
2019.07.08	09:30:00	105040	105065	104970	104980	15462	57986	5
2019.07.08	09:35:00	104980	105010	104955	105005	9141	33494	5
2019.07.08	09:40:00	105005	105020	104930	104945	9228	33047	5
2019.07.08	09:45:00	104945	104985	104910	104945	10567	37429	5
2019.07.08	09:50:00	104945	105000	104930	104955	9234	33722	5
2019.07.08	09:55:00	104950	105045	104915	105020	14029	50525	5
2019.07.08	10:00:00	105020	105025	104790	104880	34495	124709	5
2019.07.08	10:05:00	104880	104915	104775	104785	20935	84836	5
2019.07.08	10:10:00	104785	104925	104720	104890	27317	104417	5
2019.07.08	10:15:00	104885	104900	104760	104785	15019	57144	5
2019.07.08	10:20:00	104785	104980	104750	104930	24652	92526	5
2019.07.08	10:25:00	104935	104975	104885	104900	11934	43301	5
2019.07.08	10:30:00	104905	104905	104630	104675	40231	153899	5
2019.07.08	10:35:00	104670	104705	104600	104630	21151	84719	5
2019.07.08	10:40:00	104635	104810	104620	104770	24865	97209	5
2019.07.08	10:45:00	104775	105140	104770	105055	47346	190271	5
2019.07.08	10:50:00	105050	105100	104760	104825	33993	136507	5
2019.07.08	10:55:00	104825	104885	104660	104695	27414	104623	5
2019.07.08	11:00:00	104695	104845	104670	104780	19413	74589	5
2019.07.08	11:05:00	104780	104980	104775	104935	23250	85985	5
2019.07.08	11:10:00	104930	105035	104895	104955	19612	74375	5
2019.07.08	11:15:00	104950	105025	104825	104900	24889	97230	5
2019.07.08	11:20:00	104900	104970	104785	104925	22220	87827	5
2019.07.08	11:25:00	104920	105280	104905	105090	41266	158704	5
2019.07.08	11:30:00	105090	105100	104955	105080	21645	78387	5
2019.07.08	11:35:00	105080	105200	104960	104990	28613	105174	5
2019.07.08	11:40:00	104995	105075	104920	104970	20793	82107	5
2019.07.08	11:45:00	104965	105055	104925	104990	12015	48182	5
2019.07.08	11:50:00	104985	104995	104905	104960	13213	45199	5
2019.07.08	11:55:00	104960	105030	104935	104965	10559	39442	5
2019.07.08	12:00:00	104970	105070	104950	104995	13508	50149	5
2019.07.08	12:05:00	104995	105085	104985	105020	11580	44604	5
2019.07.08	12:10:00	105020	105060	104880	104975	16503	59373	5
2019.07.08	12:15:00	104970	105015	104920	104950	8433	31015	5
2019.07.08	12:20:00	104950	105030	104930	104965	7762	28550	5
2019.07.08	12:25:00	104970	105010	104910	104980	8379	33653	5
2019.07.08	12:30:00	104975	105050	104955	104990	8525	33477	5
2019.07.08	12:35:00	104990	105050	104975	104985	7559	29093	5
2019.07.08	12:40:00	104985	105100	104970	105090	10424	40635	5
2019.07.08	12:45:00	105090	105165	105065	105115	11555	41629	5
2019.07.08	12:50:00	105120	105130	105050	105090	9882	37927	5
2019.07.08	12:55:00	105095	105160	105065	105150	6839	27488	5
2019.07.08	13:00:00	105150	105235	105115	105145	15391	56917	5
2019.07.08	13:05:00	105140	105180	105110	105170	7525	27817	5
2019.07.08	13:10:00	105175	105195	105100	105135	7827	29562	5
2019.07.08	13:15:00	105135	105215	105130	105185	6335	22650	5
2019.07.08	13:20:00	105185	105315	105170	105310	14185	59576	5
2019.07.08	13:25:00	105310	105315	105225	105265	10991	45285	5
2019.07.08	13:30:00	105265	105305	105215	105295	8646	34074	5
2019.07.08	13:35:00	105295	105365	105265	105265	14729	62407	5
2019.07.08	13:40:00	105265	105300	105230	105245	7439	30031	5
2019.07.08	13:45:00	105250	105310	105215	105260	8829	37849	5
2019.07.08	13:50:00	105255	105265	105215	105240	5856	22839	5
2019.07.08	13:55:00	105240	105290	105200	105260	9566	36808	5
2019.07.08	14:00:00	105260	105265	105180	105210	8568	32042	5
2019.07.08	14:05:00	105210	105220	105145	105180	8765	32414	5
2019.07.08	14:10:00	105180	105275	105170	105210	11948	47090	5
2019.07.08	14:15:00	105210	105250	105180	105220	7029	27213	5
2019.07.08	14:20:00	105225	105240	105165	105190	4914	20149	5
2019.07.08	14:25:00	105185	105200	105160	105195	4884	21028	5
2019.07.08	14:30:00	105195	105210	105070	105100	15071	59305	5
2019.07.08	14:35:00	105105	105135	105045	105050	10212	43339	5
2019.07.08	14:40:00	105055	105130	105030	105100	9574	37913	5
2019.07.08	14:45:00	105105	105135	105060	105110	7391	31797	5
2019.07.08	14:50:00	105110	105125	105035	105075	7782	33129	5
2019.07.08	14:55:00	105080	105090	105050	105070	3741	15173	5
2019.07.08	15:00:00	105070	105195	105050	105165	12504	53557	5
2019.07.08	15:05:00	105165	105210	105135	105160	12268	49538	5
2019.07.08	15:10:00	105160	105170	105005	105015	17206	72218	5
2019.07.08	15:15:00	105015	105060	104940	105040	19090	81373	5
2019.07.08	15:20:00	105035	105110	105035	105060	12314	53056	5
2019.07.08	15:25:00	105060	105095	105020	105080	7534	32273	5
2019.07.08	15:30:00	105085	105140	105025	105070	12161	51805	5
2019.07.08	15:35:00	105065	105115	105025	105110	7227	31703	5
2019.07.08	15:40:00	105110	105150	105065	105080	8776	40904	5
2019.07.08	15:45:00	105085	105185	105080	105170	9127	36433	5
2019.07.08	15:50:00	105170	105170	105115	105120	7443	31278	5
2019.07.08	15:55:00	105125	105150	105090	105120	7373	30747	5
2019.07.08	16:00:00	105120	105215	105120	105155	10752	45163	5
2019.07.08	16:05:00	105155	105210	105150	105160	6188	25311	5
2019.07.08	16:10:00	105160	105195	105110	105190	9607	42313	5
2019.07.08	16:15:00	105185	105200	105075	105140	11529	47039	5
2019.07.08	16:20:00	105145	105160	105055	105085	8051	32354	5
2019.07.08	16:25:00	105085	105095	105040	105080	6242	26471	5
2019.07.08	16:30:00	105080	105105	105020	105060	8097	34832	5
2019.07.08	16:35:00	105060	105135	105060	105115	8974	41279	5
2019.07.08	16:40:00	105115	105150	105095	105115	5691	28549	5
2019.07.08	16:45:00	105115	105140	105080	105115	5048	24734	5
2019.07.08	16:50:00	105120	105120	105065	105095	4606	22649	5
2019.07.08	16:55:00	105100	105130	105040	105080	8426	44012	5
2019.07.08	17:00:00	105075	105165	105055	105160	7139	34358	5
2019.07.08	17:05:00	105155	105175	105130	105150	4247	20431	5
2019.07.08	17:10:00	105145	105170	105090	105115	4839	22299	5
2019.07.08	17:15:00	105115	105215	105110	105175	6994	31919	5
2019.07.08	17:20:00	105175	105240	105160	105220	6155	31689	5
2019.07.08	17:25:00	105225	105245	105200	105235	3241	16368	5
2019.07.08	17:30:00	105230	105270	105225	105250	4330	19286	5
2019.07.08	17:35:00	105245	105280	105245	105270	2721	13478	5
2019.07.08	17:40:00	105275	105290	105260	105265	4251	16064	5
2019.07.08	17:45:00	105270	105340	105260	105320	4761	22468	5
2019.07.08	17:50:00	105320	105335	105240	105290	4122	22825	5
2019.07.10	09:00:00	106075	106385	105900	106015	25566	96421	5
2019.07.10	09:05:00	106010	106140	105970	105995	11626	42976	5
2019.07.10	09:10:00	105990	105995	105830	105835	17445	67310	5
2019.07.10	09:15:00	105835	105875	105820	105865	8596	30187	5
2019.07.10	09:20:00	105865	105940	105835	105850	16349	58617	5
2019.07.10	09:25:00	105845	105900	105825	105890	7122	29734	5
2019.07.10	09:30:00	105895	106125	105880	106060	28529	104847	5
2019.07.10	09:35:00	106060	106120	106000	106015	16482	60895	5
2019.07.10	09:40:00	106015	106080	105985	106025	13028	45766	5
2019.07.10	09:45:00	106020	106170	106010	106125	19480	65630	5
2019.07.10	09:50:00	106125	106195	106115	106145	17507	62319	5
2019.07.10	09:55:00	106145	106155	106060	106095	15589	52986	5
2019.07.10	10:00:00	106090	106090	106010	106040	14841	54110	5
2019.07.10	10:05:00	106045	106230	106030	106205	24942	82856	5
2019.07.10	10:10:00	106205	106280	106075	106235	32641	109398	5
2019.07.10	10:15:00	106235	106275	106165	106275	14386	49979	5
2019.07.10	10:20:00	106270	106330	106185	106240	22573	84778	5
2019.07.10	10:25:00	106240	106290	106160	106215	14257	51812	5
2019.07.10	10:30:00	106210	106375	106180	106320	35024	133002	5
2019.07.10	10:35:00	106315	106595	106315	106565	40655	155472	5
2019.07.10	10:40:00	106565	106580	106455	106535	17410	66729	5
2019.07.10	10:45:00	106530	106545	106460	106470	13493	52370	5
2019.07.10	10:50:00	106470	106620	106445	106530	24991	92145	5
2019.07.10	10:55:00	106535	106635	106495	106620	15024	61175	5
2019.07.10	11:00:00	106625	106690	106570	106640	21385	85616	5
2019.07.10	11:05:00	106635	106700	106570	106680	17999	72658	5
2019.07.10	11:10:00	106680	106745	106660	106700	17030	67736	5
2019.07.10	11:15:00	106695	106775	106670	106755	15712	66994	5
2019.07.10	11:20:00	106755	106835	106730	106755	19197	80862	5
2019.07.10	11:25:00	106755	106790	106690	106785	15972	61653	5
2019.07.10	11:30:00	106785	106840	106755	106810	15617	68499	5
2019.07.10	11:35:00	106810	106930	106805	106900	18705	83339	5
2019.07.10	11:40:00	106905	106910	106800	106825	18161	75213	5
2019.07.10	11:45:00	106825	106900	106815	106835	11589	48351	5
2019.07.10	11:50:00	106835	106835	106720	106765	21218	83810	5
2019.07.10	11:55:00	106765	106800	106725	106785	11068	48749	5
2019.07.10	12:00:00	106780	106830	106770	106815	12592	54599	5
2019.07.10	12:05:00	106815	106930	106805	106875	19897	83437	5
2019.07.10	12:10:00	106880	106980	106840	106975	15958	75551	5
2019.07.10	12:15:00	106975	106990	106910	106910	13468	55908	5
2019.07.10	12:20:00	106915	107000	106905	106925	13589	62361	5
2019.07.10	12:25:00	106930	107040	106925	107005	12089	52938	5
2019.07.10	12:30:00	107005	107090	106995	107070	14432	61574	5
2019.07.10	12:35:00	107065	107130	107060	107105	12355	59147	5
2019.07.10	12:40:00	107105	107145	107075	107115	9705	45034	5
2019.07.10	12:45:00	107115	107115	107050	107070	9969	42110	5
2019.07.10	12:50:00	107065	107080	107045	107065	5087	25585	5
2019.07.10	12:55:00	107060	107080	107035	107045	6578	31192	5
2019.07.10	13:00:00	107040	107070	107040	107060	5204	22677	5
2019.07.10	13:05:00	107060	107060	107025	107035	5579	23381	5
2019.07.10	13:10:00	107035	107040	106955	106970	12766	51677	5
2019.07.10	13:15:00	106970	107020	106950	107010	7466	28764	5
2019.07.10	13:20:00	107015	107070	107000	107025	11568	42350	5
2019.07.10	13:25:00	107025	107045	107005	107010	5057	18930	5
2019.07.10	13:30:00	107005	107030	106970	107020	8354	34973	5
2019.07.10	13:35:00	107020	107100	107005	107070	10111	39747	5
2019.07.10	13:40:00	107070	107090	107060	107080	4666	18892	5
2019.07.10	13:45:00	107080	107135	107040	107120	11230	44347	5
2019.07.10	13:50:00	107120	107290	107115	107240	26316	116689	5
2019.07.10	13:55:00	107240	107295	107205	107210	11963	50013	5
2019.07.10	14:00:00	107210	107220	107160	107180	8150	34380	5
2019.07.10	14:05:00	107180	107230	107165	107190	9160	39398	5
2019.07.10	14:10:00	107190	107220	107170	107210	5781	24561	5
2019.07.10	14:15:00	107205	107250	107185	107220	8052	32716	5
2019.07.10	14:20:00	107225	107225	107175	107185	6147	26922	5
2019.07.10	14:25:00	107185	107190	107080	107105	16031	65938	5
2019.07.10	14:30:00	107110	107165	107085	107160	12003	53917	5
2019.07.10	14:35:00	107160	107225	107155	107200	13677	57331	5
2019.07.10	14:40:00	107205	107220	107175	107185	5775	24026	5
2019.07.10	14:45:00	107185	107190	107115	107130	10180	43096	5
2019.07.10	14:50:00	107125	107170	107115	107150	6273	28044	5
2019.07.10	14:55:00	107145	107220	107130	107175	9442	40874	5
2019.07.10	15:00:00	107170	107270	107035	107115	23933	106200	5
2019.07.10	15:05:00	107120	107165	107060	107110	12709	53612	5
2019.07.10	15:10:00	107105	107160	107080	107085	7207	33633	5
2019.07.10	15:15:00	107085	107120	106935	106960	19773	84233	5
2019.07.10	15:20:00	106960	106985	106865	106870	17797	85083	5
2019.07.10	15:25:00	106875	106895	106735	106755	21216	103090	5
2019.07.10	15:30:00	106760	106835	106720	106730	19838	89156	5
2019.07.10	15:35:00	106730	106755	106410	106520	33880	167006	5
2019.07.10	15:40:00	106520	106605	106475	106500	17256	84661	5
2019.07.10	15:45:00	106505	106525	106250	106340	22984	117059	5
2019.07.10	15:50:00	106340	106410	106290	106335	13711	70391	5
2019.07.10	15:55:00	106335	106555	106310	106550	18144	87918	5
2019.07.10	16:00:00	106550	106705	106545	106585	19810	98924	5
2019.07.10	16:05:00	106590	106620	106475	106530	15838	76435	5
2019.07.10	16:10:00	106525	106740	106525	106685	14304	70519	5
2019.07.10	16:15:00	106685	106740	106625	106670	10739	52078	5
2019.07.10	16:20:00	106675	106700	106505	106510	11859	59949	5
2019.07.10	16:25:00	106510	106590	106380	106510	17573	82771	5
2019.07.10	16:30:00	106505	106510	106410	106470	7529	37343	5
2019.07.10	16:35:00	106470	106540	106410	106445	10670	56008	5
2019.07.10	16:40:00	106445	106455	106320	106425	13845	69945	5
2019.07.10	16:45:00	106425	106445	106215	106350	17235	86571	5
2019.07.10	16:50:00	106355	106525	106330	106475	13191	60288	5
2019.07.10	16:55:00	106470	106520	106335	106380	12740	62418	5
2019.07.10	17:00:00	106385	106480	106350	106440	8319	37558	5
2019.07.10	17:05:00	106435	106595	106390	106575	12320	57393	5
2019.07.10	17:10:00	106580	106630	106510	106565	8995	42224	5
2019.07.10	17:15:00	106565	106565	106475	106490	4400	16480	5
2019.07.10	17:20:00	106495	106530	106480	106505	3394	15383	5
2019.07.10	17:25:00	106500	106520	106450	106505	4332	18955	5
2019.07.10	17:30:00	106505	106540	106435	106475	4532	22215	5
2019.07.10	17:35:00	106475	106495	106440	106450	2669	11752	5
2019.07.10	17:40:00	106445	106470	106315	106345	9957	32195	5
2019.07.10	17:45:00	106350	106395	106250	106285	5760	20770	5
2019.07.10	17:50:00	106285	106335	106205	106205	6488	25441	5
2019.07.11	09:00:00	106950	107165	106815	107055	28753	122046	5
2019.07.11	09:05:00	107055	107095	106845	106975	23507	95637	5
2019.07.11	09:10:00	106975	107000	106905	106990	12495	47753	5
2019.07.11	09:15:00	106995	107045	106920	106950	14373	52641	5
2019.07.11	09:20:00	106950	106980	106850	106865	13267	49332	5
2019.07.11	09:25:00	106865	106940	106850	106875	10720	46411	5
2019.07.11	09:30:00	106880	106890	106565	106655	39997	149645	5
2019.07.11	09:35:00	106650	106740	106460	106465	34270	124468	5
2019.07.11	09:40:00	106460	106565	106380	106490	26613	98369	5
2019.07.11	09:45:00	106490	106615	106305	106325	30721	111812	5
2019.07.11	09:50:00	106325	106375	106250	106300	20112	77595	5
2019.07.11	09:55:00	106305	106440	106280	106375	14891	53077	5
2019.07.11	10:00:00	106370	106445	106155	106225	28287	108082	5
2019.07.11	10:05:00	106220	106290	106035	106130	36372	125451	5
2019.07.11	10:10:00	106130	106245	106055	106220	23834	86877	5
2019.07.11	10:15:00	106225	106270	105960	105995	31443	115354	5
2019.07.11	10:20:00	105990	106075	105915	105930	25892	103155	5
2019.07.11	10:25:00	105935	105990	105875	105975	19049	73752	5
2019.07.11	10:30:00	105970	106260	105760	106165	51757	191650	5
2019.07.11	10:35:00	106160	106395	106110	106310	39297	149883	5
2019.07.11	10:40:00	106310	106315	105945	105945	36207	134297	5
2019.07.11	10:45:00	105950	106080	105820	105870	35625	133855	5
2019.07.11	10:50:00	105870	106180	105865	106135	30924	113777	5
2019.07.11	10:55:00	106135	106305	106095	106120	28769	104339	5
2019.07.11	11:00:00	106120	106265	106020	106070	29375	103827	5
2019.07.11	11:05:00	106065	106180	105925	106135	26238	95183	5
2019.07.11	11:10:00	106140	106360	106045	106250	30246	105585	5
